0,0.646450281,0.565575242,0.512143493,0.536735415,0.386336446,0.483176112,0.333536506,0.419391036,0.395050436,0.376115561,0.466521442,0.384657264,0.418597341,0.347296268,0.445537359,0.415625125,0.484535217,0.447430909,0.556499422,0.380741984,0.504098892,0.345050007,0.528718412,0.432293177,0.561286271,0.461003602,0.646331906,0.382092774,0.602713168,0.350720972,0.607280493,0.431851804,0.623599231,0.459367752,0.735911429,0.393158138,0.695280254,0.358504087,0.674814224,0.417064965,0.674701214,0.442427933
0,0.410840869,0.592928588,0.560942292,0.547450781,0.691772461,0.488442093,0.733234465,0.420501679,0.667935908,0.381348193,0.59416014,0.387478769,0.585545778,0.341399163,0.566898167,0.419351488,0.566645265,0.428669572,0.468274295,0.39119035,0.471078157,0.346556276,0.472207844,0.441833109,0.485879511,0.43556425,0.363804281,0.404844731,0.364452273,0.361985594,0.379587084,0.440658957,0.391893148,0.439379275,0.267712533,0.415209055,0.255043119,0.388517708,0.287731409,0.43635717,0.300195277,0.443266273
0,0.646450281,0.565575242,0.512143493,0.536735415,0.386336446,0.483176112,0.333536506,0.419391036,0.395050436,0.376115561,0.466521442,0.384657264,0.418597341,0.347296268,0.445537359,0.415625125,0.484535217,0.447430909,0.556499422,0.380741984,0.504098892,0.345050007,0.528718412,0.432293177,0.561286271,0.461003602,0.646331906,0.382092774,0.602713168,0.350720972,0.607280493,0.431851804,0.623599231,0.459367752,0.735911429,0.393158138,0.695280254,0.358504087,0.674814224,0.417064965,0.674701214,0.442427933
0,0.646450281,0.565575242,0.512143493,0.536735415,0.386336446,0.483176112,0.333536506,0.419391036,0.395050436,0.376115561,0.466521442,0.384657264,0.418597341,0.347296268,0.445537359,0.415625125,0.484535217,0.447430909,0.556499422,0.380741984,0.504098892,0.345050007,0.528718412,0.432293177,0.561286271,0.461003602,0.646331906,0.382092774,0.602713168,0.350720972,0.607280493,0.431851804,0.623599231,0.459367752,0.735911429,0.393158138,0.695280254,0.358504087,0.674814224,0.417064965,0.674701214,0.442427933
0,0.487851441,0.621439755,0.305564195,0.538389981,0.189279944,0.424867421,0.177140743,0.319205225,0.288683057,0.277287006,0.396756351,0.338010818,0.354633808,0.285015702,0.338158727,0.377054036,0.376020253,0.389378846,0.506609023,0.361571431,0.460064262,0.314722866,0.423551321,0.423668295,0.462671906,0.414054275,0.613556266,0.388643086,0.573389828,0.343117148,0.51622045,0.440850735,0.556544542,0.437397033,0.708974123,0.422663152,0.667415023,0.384058416,0.608392715,0.448939025,0.637060881,0.4567523
0,0.581802368,0.755612433,0.426105201,0.725946307,0.300147891,0.664614141,0.27242431,0.596151948,0.351901531,0.56924957,0.415219218,0.58032012,0.395118415,0.535229385,0.398293734,0.60164547,0.41493234,0.621917546,0.502399623,0.577860475,0.471675158,0.537393808,0.47575742,0.615019381,0.493683159,0.624678195,0.591709435,0.578427553,0.557374895,0.533412039,0.549879909,0.609668553,0.567457259,0.621649325,0.68452251,0.587771475,0.639553726,0.548524857,0.620921016,0.602776468,0.636153042,0.618244112
0,0.452232718,0.696898222,0.643421412,0.580814719,0.780727804,0.412020802,0.777172029,0.238067552,0.677885413,0.148139104,0.627070189,0.271597832,0.601840138,0.152399525,0.603701174,0.302585274,0.602999449,0.334941,0.486883223,0.298198938,0.463294595,0.195946395,0.502009392,0.3706747,0.518286943,0.362849474,0.367486924,0.346176416,0.34937793,0.260678858,0.403088689,0.411641151,0.410490215,0.4103719,0.248789191,0.395991355,0.254135132,0.348107785,0.302655727,0.439633906,0.298488349,0.44855094
0,0.329694867,0.417085886,0.513837934,0.38277334,0.610780537,0.30427599,0.637055516,0.225043878,0.576032758,0.187814683,0.519199371,0.233461902,0.526495576,0.179913267,0.5194453,0.244455397,0.502143204,0.28115952,0.423630416,0.230137616,0.43118155,0.170627415,0.435611367,0.253552705,0.424605072,0.287292629,0.332703471,0.235934302,0.344676495,0.178737313,0.35858947,0.257964462,0.348249137,0.292625815,0.235259414,0.248201936,0.257213444,0.201411769,0.281242311,0.253702283,0.275523216,0.283557355
0,0.472771764,0.607993662,0.340351492,0.587612271,0.223474681,0.517490864,0.180880144,0.427940995,0.222496152,0.364899606,0.300433725,0.394184172,0.272868216,0.358173907,0.305790216,0.440211266,0.324650377,0.451788098,0.374033242,0.381775707,0.357001245,0.354533792,0.383027554,0.453159153,0.388544202,0.446742028,0.451055408,0.380316794,0.438438267,0.344130129,0.449791014,0.437931478,0.45769462,0.44271785,0.525163651,0.386659235,0.513112485,0.365410179,0.50932467,0.43136996,0.515408516,0.438557893
0,0.606327653,0.679883718,0.422248185,0.607659936,0.286565721,0.460675061,0.256190151,0.315505594,0.335160136,0.236525744,0.413889557,0.342949659,0.435861349,0.246187747,0.429510951,0.371062845,0.426650822,0.407077044,0.53890413,0.356096983,0.553567529,0.26644066,0.525570989,0.413886905,0.512707531,0.430718273,0.655921519,0.382372051,0.678824425,0.296845317,0.628453672,0.439323604,0.605859995,0.464128911,0.75872606,0.423384905,0.771802068,0.36477229,0.71611923,0.46424827,0.688500047,0.494893253
0,0.400229096,0.75266093,0.563104093,0.727903366,0.692245901,0.667762995,0.735949099,0.605574906,0.663317084,0.571579456,0.60982728,0.586856008,0.626640439,0.536742389,0.595381856,0.606639326,0.57690686,0.629854321,0.51714474,0.581701875,0.54188329,0.538301051,0.5202142,0.619103074,0.504035652,0.628884554,0.427631795,0.582998812,0.463458061,0.53514415,0.448143512,0.612668753,0.427186728,0.626232147,0.329565525,0.585213065,0.374433607,0.549852908,0.376868963,0.60170275,0.356058776,0.618365765
0,0.428571701,0.563233316,0.584511518,0.520626605,0.722651005,0.439457417,0.758938313,0.326374412,0.704432309,0.246447921,0.643003941,0.299253464,0.648712099,0.244031638,0.617412508,0.341308564,0.605251372,0.357921094,0.531256795,0.291810334,0.533301115,0.248264939,0.520714223,0.370106906,0.538102746,0.358709008,0.429964215,0.302589953,0.429733187,0.259772539,0.43350023,0.367919117,0.440709591,0.363821119,0.327388644,0.314274639,0.330956757,0.290103257,0.345524102,0.357201248,0.34290418,0.361053258
0,0.476676315,0.526782513,0.315883845,0.497602582,0.165342629,0.439884543,0.110279292,0.362543404,0.188557014,0.325175285,0.266855657,0.326283693,0.283193588,0.283292741,0.305270433,0.36632663,0.297974885,0.403171539,0.382689327,0.318775564,0.392525673,0.281805128,0.403547555,0.384841561,0.382937461,0.407962739,0.491860926,0.323298275,0.50661689,0.290018976,0.497183621,0.385528386,0.465584934,0.410866082,0.585487962,0.341733694,0.594877601,0.310213774,0.580165744,0.378018498,0.551960766,0.399693072
0,0.394960999,0.757791162,0.548319817,0.731556118,0.647405446,0.66710633,0.614920378,0.588919282,0.513110518,0.558586538,0.600252271,0.611473203,0.656112731,0.558914185,0.631376386,0.618045509,0.607196093,0.64475733,0.521828175,0.605216682,0.573551953,0.561818659,0.555245221,0.631101429,0.531420052,0.643859506,0.445015937,0.604508519,0.495961428,0.575296044,0.485051394,0.644518256,0.464488447,0.653789461,0.361797869,0.606178701,0.432270586,0.589027882,0.431327522,0.63589257,0.401143253,0.644852221
